     Èas / s    Napìtí / V
      25,630  8,81590E-003
      25,861  8,86290E-003
      26,091  8,90930E-003
      26,321  8,95510E-003
      26,550  9,00000E-003
      26,780  9,04450E-003
      27,011  9,08910E-003
      27,241  9,13220E-003
      27,470  9,17500E-003
      27,700  9,21750E-003
      27,930  9,25900E-003
      28,160  9,30020E-003
      28,390  9,34110E-003
      28,621  9,38110E-003
      28,851  9,42120E-003
      29,081  9,46050E-003
      29,311  9,49930E-003
      29,540  9,53700E-003
      29,771  9,57560E-003
      30,001  9,61300E-003
      30,231  9,65020E-003
      30,460  9,68660E-003
      30,690  9,72280E-003
      30,920  9,75860E-003
      31,151  9,79420E-003
      31,390  9,83050E-003
      31,620  9,86530E-003
      31,851  9,89930E-003
      32,081  9,93310E-003
      32,311  9,96670E-003
      32,540  1,00000E-002
      32,770  1,00326E-002
      33,000  1,00652E-002
      33,230  1,00973E-002
      33,460  1,01287E-002
      33,690  1,01599E-002
      33,920  1,01909E-002
      34,151  1,02218E-002
      34,390  1,02532E-002
      34,620  1,02831E-002
      34,851  1,03124E-002
      35,081  1,03417E-002
      35,311  1,03703E-002
      35,540  1,03987E-002
      35,770  1,04272E-002
      36,000  1,04550E-002
      36,231  1,04826E-002
      36,460  1,05102E-002
      36,690  1,05367E-002
      36,920  1,05630E-002
      37,150  1,05892E-002
      37,390  1,06163E-002
      37,621  1,06419E-002
      37,851  1,06670E-002
      38,081  1,06927E-002
      38,324  1,07179E-002
      38,550  1,07422E-002
      38,780  1,07666E-002
      39,010  1,07901E-002
      39,241  1,08141E-002
      39,470  1,08373E-002
      39,701  1,08598E-002
      39,931  1,08827E-002
      40,161  1,09050E-002
      40,390  1,09269E-002
      40,620  1,09491E-002
      40,851  1,09698E-002
      41,081  1,09912E-002
      41,311  1,10122E-002
      41,540  1,10323E-002
      41,770  1,10543E-002
      42,000  1,10724E-002
      42,231  1,10917E-002
      42,470  1,11134E-002
      42,700  1,11322E-002
      42,930  1,11500E-002
      43,161  1,11689E-002
      43,390  1,11885E-002
      43,620  1,12059E-002
      43,851  1,12229E-002
      44,081  1,12413E-002
      44,310  1,12590E-002
      44,540  1,12754E-002
      44,770  1,12923E-002
      45,001  1,13104E-002
      45,231  1,13263E-002
      45,460  1,13417E-002
      45,690  1,13583E-002
      45,920  1,13748E-002
      46,150  1,13899E-002
      46,390  1,14055E-002
      46,620  1,14213E-002
      46,850  1,14362E-002
      47,081  1,14508E-002
      47,311  1,14650E-002
      47,540  1,14801E-002
      47,770  1,14940E-002
      48,010  1,15080E-002
      48,241  1,15220E-002
      48,471  1,15355E-002
      48,701  1,15487E-002
      48,931  1,15615E-002
      49,161  1,15747E-002
      49,400  1,15884E-002
      49,630  1,16006E-002
      49,861  1,16125E-002
      50,091  1,16254E-002
      50,337  1,16381E-002
      50,560  1,16496E-002
      50,790  1,16614E-002
      51,021  1,16730E-002
      51,251  1,16841E-002
      51,480  1,16951E-002
      51,710  1,17065E-002
      51,941  1,17172E-002
      52,171  1,17277E-002
      52,400  1,17379E-002
      52,640  1,17493E-002
      52,870  1,17596E-002
      53,100  1,17693E-002
      53,338  1,17796E-002
      53,570  1,17901E-002
      53,801  1,17994E-002
      54,031  1,18091E-002
      54,261  1,18185E-002
      54,491  1,18282E-002
      54,721  1,18373E-002
      54,951  1,18463E-002
      55,181  1,18552E-002
      55,420  1,18645E-002
      55,651  1,18733E-002
      55,881  1,18820E-002
      56,111  1,18902E-002
      56,349  1,18989E-002
      56,581  1,19071E-002
      56,811  1,19151E-002
      57,041  1,19236E-002
      57,281  1,19316E-002
      57,511  1,19396E-002
      57,741  1,19475E-002
      57,971  1,19548E-002
      58,211  1,19625E-002
      58,440  1,19697E-002
      58,670  1,19771E-002
      58,901  1,19841E-002
      59,131  1,19914E-002
      59,368  1,19980E-002
      59,600  1,20052E-002
      59,830  1,20122E-002
      60,070  1,20190E-002
      60,300  1,20256E-002
      60,531  1,20322E-002
      60,761  1,20384E-002
      61,001  1,20452E-002
      61,231  1,20509E-002
      61,471  1,20575E-002
      61,701  1,20640E-002
      61,941  1,20697E-002
      62,171  1,20756E-002
      62,410  1,20816E-002
      62,641  1,20874E-002
      62,881  1,20935E-002
      63,111  1,20989E-002
      63,351  1,21048E-002
      63,580  1,21101E-002
      63,811  1,21157E-002
      64,051  1,21208E-002
      64,281  1,21262E-002
      64,521  1,21322E-002
      64,751  1,21369E-002
      64,991  1,21422E-002
      65,221  1,21473E-002
      65,460  1,21524E-002
      65,690  1,21571E-002
      65,930  1,21620E-002
      66,160  1,21667E-002
      66,400  1,21715E-002
      66,630  1,21765E-002
      66,870  1,21811E-002
      67,101  1,21854E-002
      67,338  1,21900E-002
      67,570  1,21942E-002
      67,801  1,21981E-002
      68,031  1,22026E-002
      68,261  1,22066E-002
      68,500  1,22103E-002
      68,740  1,22148E-002
      68,971  1,22188E-002
      69,211  1,22225E-002
      69,440  1,22264E-002
      69,680  1,22305E-002
      69,911  1,22339E-002
      70,151  1,22374E-002
      70,390  1,22410E-002
      70,630  1,22449E-002
      70,860  1,22484E-002
      71,101  1,22518E-002
      71,338  1,22549E-002
      71,571  1,22584E-002
      71,801  1,22617E-002
      72,041  1,22645E-002
      72,271  1,22678E-002
      72,511  1,22710E-002
      72,740  1,22742E-002
      72,981  1,22774E-002
      73,211  1,22802E-002
      73,450  1,22831E-002
      73,680  1,22856E-002
      73,931  1,22887E-002
      74,160  1,22915E-002
      74,400  1,22945E-002
      74,650  1,22973E-002
      74,880  1,23002E-002
      75,130  1,23031E-002
      75,367  1,23054E-002
      75,591  1,23079E-002
      75,831  1,23103E-002
      76,071  1,23131E-002
      76,311  1,23158E-002
      76,560  1,23177E-002
      76,791  1,23209E-002
      77,031  1,23231E-002
      77,271  1,23253E-002
      77,510  1,23275E-002
      77,750  1,23300E-002
      77,990  1,23325E-002
      78,230  1,23343E-002
      78,470  1,23365E-002
      78,710  1,23390E-002
      78,951  1,23414E-002
      79,191  1,23432E-002
      79,430  1,23454E-002
      79,670  1,23473E-002
      79,900  1,23490E-002
      80,140  1,23513E-002
      80,380  1,23533E-002
      80,610  1,23547E-002
      80,850  1,23563E-002
      81,091  1,23588E-002
      81,324  1,23602E-002
      81,560  1,23619E-002
      81,800  1,23636E-002
      82,040  1,23656E-002
      82,270  1,23668E-002
      82,510  1,23686E-002
      82,751  1,23702E-002
      82,991  1,23719E-002
      83,231  1,23735E-002
      83,470  1,23751E-002
      83,710  1,23765E-002
      83,951  1,23782E-002
      84,191  1,23793E-002
      84,431  1,23807E-002
      84,661  1,23821E-002
      84,901  1,23833E-002
      85,141  1,23845E-002
      85,380  1,23863E-002
      85,611  1,23873E-002
      85,851  1,23888E-002
      86,091  1,23898E-002
      86,338  1,23907E-002
      86,571  1,23918E-002
      86,811  1,23932E-002
      87,051  1,23943E-002
      87,291  1,23954E-002
      87,531  1,23963E-002
      87,771  1,23974E-002
      88,001  1,23986E-002
      88,241  1,23995E-002
      88,481  1,24007E-002
      88,721  1,24014E-002
      88,961  1,24024E-002
      89,201  1,24029E-002
      89,440  1,24043E-002
      89,680  1,24047E-002
      89,920  1,24057E-002
      90,160  1,24064E-002
      90,400  1,24079E-002
      90,641  1,24088E-002
      90,881  1,24094E-002
      91,121  1,24105E-002
      91,368  1,24112E-002
      91,600  1,24124E-002
      91,840  1,24128E-002
      92,080  1,24137E-002
      92,325  1,24147E-002
      92,561  1,24153E-002
      92,801  1,24162E-002
      93,041  1,24168E-002
      93,281  1,24175E-002
      93,521  1,24184E-002
      93,761  1,24194E-002
      94,001  1,24199E-002
      94,241  1,24210E-002
      94,480  1,24216E-002
      94,720  1,24224E-002
      94,960  1,24229E-002
      95,201  1,24236E-002
      95,440  1,24242E-002
      95,681  1,24247E-002
      95,921  1,24257E-002
      96,161  1,24263E-002
      96,400  1,24265E-002
      96,640  1,24276E-002
      96,880  1,24274E-002
      97,121  1,24283E-002
      97,368  1,24289E-002
      97,601  1,24293E-002
      97,841  1,24298E-002
      98,081  1,24302E-002
      98,321  1,24308E-002
      98,560  1,24313E-002
      98,800  1,24314E-002
      99,041  1,24323E-002
      99,281  1,24322E-002
      99,520  1,24327E-002
      99,760  1,24330E-002
     100,006  1,24335E-002
     100,237  1,24335E-002
     100,470  1,24336E-002
     100,710  1,24344E-002
     100,950  1,24345E-002
     101,191  1,24346E-002
     101,430  1,24349E-002
     101,671  1,24347E-002
     101,911  1,24349E-002
     102,151  1,24348E-002
     102,390  1,24351E-002
     102,630  1,24354E-002
     102,870  1,24353E-002
     103,111  1,24353E-002
     103,352  1,24354E-002
     103,580  1,24354E-002
     103,820  1,24356E-002
     104,061  1,24354E-002
     104,301  1,24358E-002
     104,540  1,24353E-002
     104,780  1,24357E-002
     105,020  1,24351E-002
     105,260  1,24355E-002
     105,500  1,24356E-002
     105,740  1,24352E-002
     105,981  1,24354E-002
     106,221  1,24355E-002
     106,461  1,24351E-002
     106,701  1,24350E-002
     106,941  1,24351E-002
     107,181  1,24355E-002
     107,421  1,24351E-002
     107,670  1,24352E-002
     107,910  1,24349E-002
     108,140  1,24347E-002
     108,381  1,24349E-002
     108,612  1,24345E-002
     108,852  1,24345E-002
     109,092  1,24344E-002
     109,340  1,24343E-002
     109,571  1,24342E-002
     109,811  1,24339E-002
     110,051  1,24342E-002
     110,291  1,24336E-002
     110,530  1,24334E-002
     110,770  1,24334E-002
     111,010  1,24332E-002
     111,251  1,24331E-002
     111,490  1,24327E-002
     111,730  1,24330E-002
     111,971  1,24327E-002
     112,211  1,24327E-002
     112,451  1,24329E-002
     112,691  1,24324E-002
     112,931  1,24322E-002
     113,171  1,24323E-002
     113,411  1,24325E-002
     113,651  1,24318E-002
     113,891  1,24316E-002
     114,131  1,24315E-002
     114,380  1,24312E-002
     114,611  1,24311E-002
     114,851  1,24311E-002
     115,091  1,24303E-002
     115,339  1,24303E-002
     115,572  1,24302E-002
     115,812  1,24300E-002
     116,062  1,24298E-002
     116,292  1,24296E-002
     116,530  1,24291E-002
     116,771  1,24293E-002
     117,011  1,24289E-002
     117,251  1,24284E-002
     117,491  1,24282E-002
     117,731  1,24281E-002
     117,971  1,24283E-002
     118,211  1,24273E-002
     118,450  1,24276E-002
     118,690  1,24273E-002
     118,930  1,24270E-002
     119,170  1,24272E-002
     119,410  1,24266E-002
     119,650  1,24261E-002
     119,891  1,24260E-002
     120,131  1,24259E-002
     120,380  1,24254E-002
     120,611  1,24252E-002
     120,851  1,24246E-002
     121,091  1,24240E-002
     121,340  1,24241E-002
     121,571  1,24239E-002
     121,811  1,24236E-002
     122,051  1,24235E-002
     122,291  1,24229E-002
     122,539  1,24223E-002
     122,771  1,24223E-002
     123,011  1,24217E-002
     123,251  1,24214E-002
     123,491  1,24212E-002
     123,731  1,24208E-002
     123,971  1,24206E-002
     124,211  1,24199E-002
     124,450  1,24197E-002
     124,690  1,24191E-002
     124,930  1,24187E-002
     125,170  1,24181E-002
     125,411  1,24178E-002
     125,660  1,24174E-002
     125,890  1,24169E-002
     126,130  1,24165E-002
     126,380  1,24160E-002
     126,610  1,24152E-002
     126,851  1,24150E-002
     127,091  1,24145E-002
     127,341  1,24140E-002
     127,571  1,24135E-002
     127,811  1,24129E-002
     128,051  1,24123E-002
     128,291  1,24118E-002
     128,531  1,24111E-002
     128,771  1,24108E-002
     129,011  1,24098E-002
     129,251  1,24095E-002
     129,491  1,24090E-002
     129,731  1,24082E-002
     129,971  1,24077E-002
     130,211  1,24073E-002
     130,451  1,24068E-002
     130,691  1,24062E-002
     130,931  1,24055E-002
     131,171  1,24047E-002
     131,411  1,24040E-002
     131,651  1,24036E-002
     131,891  1,24026E-002
     132,131  1,24025E-002
     132,381  1,24022E-002
     132,621  1,24013E-002
     132,851  1,24007E-002
     133,092  1,24003E-002
     133,341  1,23993E-002
     133,571  1,23991E-002
     133,811  1,23981E-002
     134,051  1,23980E-002
     134,292  1,23972E-002
     134,531  1,23970E-002
     134,771  1,23964E-002
     135,011  1,23956E-002
     135,251  1,23950E-002
     135,491  1,23941E-002
     135,731  1,23938E-002
     135,971  1,23930E-002
     136,211  1,23929E-002
     136,451  1,23918E-002
     136,691  1,23916E-002
     136,931  1,23907E-002
     137,171  1,23909E-002
     137,411  1,23903E-002
     137,651  1,23901E-002
     137,901  1,23892E-002
     138,131  1,23893E-002
     138,381  1,23886E-002
     138,612  1,23885E-002
     138,852  1,23877E-002
     139,092  1,23875E-002
     139,342  1,23870E-002
     139,571  1,23872E-002
     139,811  1,23864E-002
     140,051  1,23857E-002
     140,301  1,23854E-002
     140,531  1,23849E-002
     140,771  1,23846E-002
     141,011  1,23843E-002
     141,261  1,23836E-002
     141,491  1,23831E-002
     141,731  1,23829E-002
     141,971  1,23825E-002
     142,211  1,23818E-002
     142,451  1,23812E-002
     142,701  1,23808E-002
     142,931  1,23806E-002
     143,171  1,23800E-002
     143,411  1,23795E-002
     143,651  1,23790E-002
     143,891  1,23783E-002
     144,141  1,23780E-002
     144,380  1,23775E-002
     144,620  1,23769E-002
     144,851  1,23763E-002
     145,101  1,23758E-002
     145,340  1,23750E-002
     145,581  1,23746E-002
     145,811  1,23735E-002
     146,061  1,23734E-002
     146,291  1,23725E-002
     146,540  1,23723E-002
     146,770  1,23716E-002
     147,010  1,23708E-002
     147,250  1,23700E-002
     147,491  1,23692E-002
     147,731  1,23689E-002
     147,981  1,23686E-002
     148,211  1,23676E-002
     148,451  1,23669E-002
     148,691  1,23663E-002
     148,941  1,23651E-002
     149,172  1,23647E-002
     149,420  1,23642E-002
     149,651  1,23634E-002
     149,901  1,23626E-002
     150,131  1,23617E-002
     150,380  1,23612E-002
     150,610  1,23606E-002
     150,860  1,23603E-002
     151,091  1,23597E-002
     151,341  1,23589E-002
     151,572  1,23578E-002
     151,822  1,23570E-002
     152,052  1,23566E-002
     152,302  1,23559E-002
     152,531  1,23549E-002
     152,781  1,23542E-002
     153,011  1,23533E-002
     153,261  1,23527E-002
     153,491  1,23523E-002
     153,741  1,23517E-002
     153,971  1,23507E-002
     154,211  1,23500E-002
     154,451  1,23494E-002
     154,700  1,23489E-002
     154,931  1,23476E-002
     155,181  1,23472E-002
     155,411  1,23467E-002
     155,661  1,23460E-002
     155,891  1,23454E-002
     156,141  1,23446E-002
     156,380  1,23436E-002
     156,621  1,23437E-002
     156,851  1,23427E-002
     157,101  1,23419E-002
     157,340  1,23412E-002
     157,581  1,23413E-002
     157,811  1,23407E-002
     158,061  1,23400E-002
     158,291  1,23390E-002
     158,541  1,23384E-002
     158,771  1,23379E-002
     159,021  1,23373E-002
     159,251  1,23363E-002
     159,500  1,23363E-002
     159,731  1,23355E-002
     159,971  1,23350E-002
     160,221  1,23341E-002
     160,451  1,23336E-002
     160,701  1,23327E-002
     160,931  1,23323E-002
     161,181  1,23317E-002
     161,421  1,23309E-002
     161,660  1,23300E-002
     161,891  1,23299E-002
     162,141  1,23290E-002
     162,381  1,23282E-002
     162,621  1,23276E-002
     162,851  1,23269E-002
     163,101  1,23263E-002
     163,341  1,23256E-002
     163,580  1,23250E-002
     163,811  1,23241E-002
     164,061  1,23236E-002
     164,301  1,23228E-002
     164,541  1,23223E-002
     164,781  1,23213E-002
     165,021  1,23208E-002
     165,251  1,23200E-002
     165,501  1,23192E-002
     165,731  1,23186E-002
     165,981  1,23174E-002
     166,221  1,23172E-002
     166,461  1,23160E-002
     166,701  1,23158E-002
     166,941  1,23145E-002
     167,171  1,23139E-002
     167,420  1,23130E-002
     167,660  1,23126E-002
     167,901  1,23119E-002
     168,131  1,23109E-002
     168,380  1,23102E-002
     168,620  1,23101E-002
     168,861  1,23092E-002
     169,091  1,23082E-002
     169,341  1,23074E-002
     169,581  1,23066E-002
     169,821  1,23059E-002
     170,051  1,23056E-002
     170,301  1,23047E-002
     170,541  1,23041E-002
     170,781  1,23036E-002
     171,021  1,23030E-002
     171,261  1,23020E-002
     171,501  1,23018E-002
     171,741  1,23010E-002
     171,971  1,23005E-002
     172,221  1,22998E-002
     172,460  1,22990E-002
     172,701  1,22983E-002
     172,941  1,22977E-002
     173,181  1,22972E-002
     173,421  1,22968E-002
     173,661  1,22956E-002
     173,901  1,22955E-002
     174,141  1,22944E-002
     174,381  1,22938E-002
     174,621  1,22932E-002
     174,861  1,22923E-002
     175,101  1,22916E-002
     175,341  1,22911E-002
     175,580  1,22904E-002
     175,821  1,22900E-002
     176,061  1,22890E-002
     176,301  1,22883E-002
     176,541  1,22876E-002
     176,781  1,22867E-002
     177,021  1,22860E-002
     177,261  1,22854E-002
     177,501  1,22845E-002
     177,741  1,22841E-002
     177,981  1,22830E-002
     178,221  1,22824E-002
     178,461  1,22814E-002
     178,701  1,22810E-002
     178,941  1,22803E-002
     179,181  1,22797E-002
     179,421  1,22790E-002
     179,661  1,22779E-002
     179,901  1,22775E-002
     180,141  1,22770E-002
     180,381  1,22758E-002
     180,611  1,22754E-002
     180,861  1,22746E-002
     181,091  1,22739E-002
     181,341  1,22731E-002
     181,571  1,22725E-002
     181,820  1,22719E-002
     182,051  1,22712E-002
     182,301  1,22706E-002
     182,540  1,22699E-002
     182,781  1,22688E-002
     183,021  1,22687E-002
     183,261  1,22677E-002
     183,491  1,22670E-002
     183,741  1,22663E-002
     183,971  1,22657E-002
     184,221  1,22653E-002
     184,451  1,22643E-002
     184,701  1,22637E-002
     184,931  1,22629E-002
     185,181  1,22625E-002
     185,411  1,22616E-002
     185,661  1,22609E-002
     185,891  1,22601E-002
     186,141  1,22595E-002
     186,380  1,22588E-002
     186,621  1,22581E-002
     186,861  1,22573E-002
     187,101  1,22569E-002
     187,341  1,22557E-002
     187,581  1,22552E-002
     187,811  1,22543E-002
     188,061  1,22540E-002
     188,291  1,22530E-002
     188,541  1,22526E-002
     188,771  1,22519E-002
     189,021  1,22509E-002
     189,261  1,22502E-002
     189,501  1,22499E-002
     189,741  1,22489E-002
     189,981  1,22481E-002
     190,221  1,22476E-002
     190,461  1,22469E-002
     190,692  1,22462E-002
     190,942  1,22454E-002
     191,172  1,22449E-002
     191,421  1,22440E-002
     191,651  1,22436E-002
     191,901  1,22427E-002
     192,141  1,22424E-002
     192,381  1,22412E-002
     192,621  1,22408E-002
     192,861  1,22401E-002
     193,101  1,22396E-002
     193,341  1,22386E-002
     193,580  1,22381E-002
     193,820  1,22378E-002
     194,050  1,22368E-002
     194,301  1,22359E-002
     194,531  1,22353E-002
     194,781  1,22351E-002
     195,021  1,22343E-002
     195,261  1,22334E-002
     195,491  1,22328E-002
     195,741  1,22323E-002
     195,981  1,22313E-002
     196,221  1,22308E-002
     196,461  1,22302E-002
     196,701  1,22293E-002
     196,941  1,22288E-002
     197,181  1,22281E-002
     197,421  1,22278E-002
     197,661  1,22267E-002
     197,901  1,22265E-002
     198,141  1,22260E-002
     198,380  1,22249E-002
     198,620  1,22241E-002
     198,861  1,22232E-002
     199,101  1,22228E-002
     199,340  1,22220E-002
     199,581  1,22214E-002
     199,821  1,22207E-002
     200,061  1,22203E-002
     200,301  1,22190E-002
     200,541  1,22186E-002
     200,781  1,22179E-002
     201,021  1,22173E-002
     201,261  1,22166E-002
     201,501  1,22159E-002
     201,731  1,22153E-002
     201,981  1,22144E-002
     202,221  1,22139E-002
     202,461  1,22130E-002
     202,701  1,22122E-002
     202,941  1,22115E-002
     203,171  1,22107E-002
     203,421  1,22103E-002
     203,661  1,22095E-002
     203,901  1,22089E-002
     204,131  1,22080E-002
     204,380  1,22072E-002
     204,621  1,22066E-002
     204,861  1,22056E-002
     205,101  1,22052E-002
     205,342  1,22045E-002
     205,581  1,22039E-002
     205,821  1,22029E-002
     206,061  1,22024E-002
     206,301  1,22020E-002
     206,541  1,22011E-002
     206,781  1,22005E-002
     207,021  1,21997E-002
     207,261  1,21992E-002
     207,500  1,21985E-002
     207,741  1,21975E-002
     207,981  1,21973E-002
     208,221  1,21961E-002
     208,461  1,21957E-002
     208,701  1,21951E-002
     208,941  1,21939E-002
     209,181  1,21936E-002
     209,421  1,21930E-002
     209,661  1,21922E-002
     209,901  1,21917E-002
     210,141  1,21910E-002
     210,381  1,21904E-002
     210,621  1,21894E-002
     210,861  1,21889E-002
     211,101  1,21879E-002
     211,341  1,21874E-002
     211,581  1,21864E-002
     211,821  1,21859E-002
     212,061  1,21856E-002
     212,301  1,21848E-002
     212,541  1,21836E-002
     212,781  1,21832E-002
     213,021  1,21825E-002
     213,261  1,21819E-002
     213,501  1,21809E-002
     213,741  1,21804E-002
     213,981  1,21794E-002
     214,221  1,21787E-002
     214,460  1,21778E-002
     214,700  1,21775E-002
     214,941  1,21766E-002
     215,181  1,21759E-002
     215,421  1,21755E-002
     215,660  1,21747E-002
     215,901  1,21738E-002
     216,141  1,21735E-002
     216,380  1,21726E-002
     216,621  1,21718E-002
     216,861  1,21712E-002
     217,101  1,21705E-002
     217,342  1,21697E-002
     217,582  1,21688E-002
     217,822  1,21680E-002
     218,062  1,21679E-002
     218,302  1,21667E-002
     218,541  1,21664E-002
     218,781  1,21658E-002
     219,021  1,21646E-002
     219,261  1,21638E-002
     219,501  1,21631E-002
     219,741  1,21629E-002
     219,981  1,21620E-002
     220,221  1,21616E-002
     220,461  1,21605E-002
     220,701  1,21598E-002
     220,941  1,21589E-002
     221,181  1,21586E-002
     221,421  1,21580E-002
     221,661  1,21574E-002
     221,900  1,21570E-002
     222,141  1,21565E-002
     222,381  1,21558E-002
     222,631  1,21548E-002
     222,871  1,21545E-002
     223,111  1,21538E-002
     223,355  1,21535E-002
     223,590  1,21532E-002
     223,831  1,21526E-002
     224,071  1,21521E-002
     224,311  1,21512E-002
     224,551  1,21508E-002
     224,791  1,21507E-002
     225,031  1,21501E-002
     225,271  1,21497E-002
     225,511  1,21493E-002
     225,751  1,21485E-002
     225,991  1,21478E-002
     226,231  1,21476E-002
     226,470  1,21471E-002
     226,710  1,21463E-002
     227,050  1,21460E-002
     227,290  1,21457E-002
     227,531  1,21454E-002
     227,771  1,21448E-002
     228,012  1,21445E-002
     228,252  1,21437E-002
     228,491  1,21436E-002
     228,731  1,21429E-002
     228,971  1,21426E-002
     229,211  1,21418E-002
     229,451  1,21419E-002
     229,691  1,21408E-002
     229,931  1,21405E-002
     230,171  1,21397E-002
     230,411  1,21394E-002
     230,651  1,21389E-002
     230,891  1,21382E-002
     231,131  1,21379E-002
     231,371  1,21368E-002
     231,612  1,21366E-002
     231,852  1,21362E-002
     232,093  1,21354E-002
     232,326  1,21345E-002
     232,571  1,21340E-002
     232,811  1,21337E-002
     233,051  1,21328E-002
     233,291  1,21327E-002
     233,531  1,21317E-002
     233,772  1,21308E-002
     234,012  1,21302E-002
     234,252  1,21299E-002
     234,491  1,21293E-002
     234,730  1,21284E-002
     234,964  1,21277E-002
     235,204  1,21274E-002
     235,441  1,21269E-002
     235,682  1,21263E-002
     235,922  1,21253E-002
     236,162  1,21245E-002
     236,411  1,21240E-002
     236,651  1,21233E-002
     236,891  1,21226E-002
     237,131  1,21218E-002
     237,370  1,21214E-002
     237,611  1,21206E-002
     237,851  1,21196E-002
     238,091  1,21190E-002
     238,332  1,21185E-002
     238,571  1,21176E-002
     238,811  1,21170E-002
     239,051  1,21163E-002
     239,291  1,21153E-002
     239,531  1,21148E-002
     239,771  1,21142E-002
     240,011  1,21132E-002
     240,251  1,21127E-002
     240,491  1,21119E-002
     240,731  1,21111E-002
     240,971  1,21104E-002
     241,211  1,21092E-002
     241,451  1,21085E-002
     241,691  1,21080E-002
     241,931  1,21071E-002
     242,171  1,21065E-002
     242,411  1,21056E-002
     242,651  1,21048E-002
     242,891  1,21037E-002
     243,131  1,21031E-002
     243,371  1,21023E-002
     243,611  1,21014E-002
     243,851  1,21007E-002
     244,091  1,21002E-002
     244,324  1,20991E-002
     244,571  1,20986E-002
     244,811  1,20977E-002
     245,051  1,20972E-002
     245,291  1,20962E-002
     245,531  1,20954E-002
     245,771  1,20950E-002
     246,011  1,20944E-002
     246,251  1,20936E-002
     246,491  1,20928E-002
     246,731  1,20922E-002
     246,971  1,20908E-002
     247,211  1,20905E-002
     247,451  1,20893E-002
     247,691  1,20887E-002
     247,931  1,20877E-002
     248,171  1,20872E-002
     248,411  1,20864E-002
     248,651  1,20858E-002
     248,891  1,20850E-002
     249,131  1,20845E-002
     249,400  1,20836E-002
     249,640  1,20825E-002
     249,880  1,20816E-002
     250,120  1,20809E-002
     250,370  1,20798E-002
     250,611  1,20795E-002
     250,851  1,20783E-002
     251,091  1,20778E-002
     251,324  1,20767E-002
     251,571  1,20760E-002
     251,811  1,20750E-002
     252,051  1,20743E-002
     252,291  1,20732E-002
     252,531  1,20726E-002
     252,771  1,20717E-002
     253,011  1,20708E-002
     253,251  1,20695E-002
     253,491  1,20689E-002
     253,731  1,20682E-002
     253,971  1,20669E-002
     254,211  1,20663E-002
     254,451  1,20651E-002
     254,691  1,20641E-002
     254,931  1,20631E-002
