     Èas / s    Napìtí / V
      63,599  3,90000E-006
      63,839  3,80000E-006
      64,080  4,00000E-006
      64,320  4,00000E-006
      64,560  3,80000E-006
      64,791  3,90000E-006
      65,031  4,00000E-006
      65,271  4,20000E-006
      65,511  3,90000E-006
      65,752  3,40000E-006
      65,992  2,90000E-006
      66,232  3,90000E-006
      66,473  3,80000E-006
      66,713  3,90000E-006
      66,944  3,40000E-006
      67,184  4,00000E-006
      67,425  3,90000E-006
      67,665  4,00000E-006
      67,905  4,10000E-006
      68,146  4,10000E-006
      68,387  3,50000E-006
      68,627  4,10000E-006
      68,857  3,90000E-006
      69,097  3,90000E-006
      69,338  4,00000E-006
      69,578  3,60000E-006
      69,819  3,90000E-006
      70,059  4,20000E-006
      70,299  3,40000E-006
      70,540  4,00000E-006
      70,780  4,10000E-006
      71,021  3,80000E-006
      71,261  3,40000E-006
      71,502  3,80000E-006
      71,742  3,50000E-006
      71,982  3,70000E-006
      72,223  3,90000E-006
      72,463  3,90000E-006
      72,704  3,90000E-006
      72,944  4,00000E-006
      73,174  3,60000E-006
      73,415  3,70000E-006
      73,655  3,90000E-006
      73,896  3,60000E-006
      74,136  3,70000E-006
      74,376  3,50000E-006
      74,617  3,80000E-006
      74,857  3,80000E-006
      75,097  4,10000E-006
      75,328  3,80000E-006
      75,568  3,80000E-006
      75,808  3,50000E-006
      76,039  3,80000E-006
      76,279  3,80000E-006
      76,520  3,90000E-006
      76,750  3,90000E-006
      76,990  3,70000E-006
      77,230  3,80000E-006
      77,471  3,70000E-006
      77,711  3,90000E-006
      77,951  3,80000E-006
      78,192  3,70000E-006
      78,432  3,60000E-006
      78,672  3,90000E-006
      78,913  3,90000E-006
      79,153  3,60000E-006
      79,383  3,50000E-006
      79,623  3,90000E-006
      79,863  3,70000E-006
      80,103  3,80000E-006
      80,344  3,80000E-006
      80,584  3,70000E-006
      80,825  3,40000E-006
      81,065  4,00000E-006
      81,305  3,50000E-006
      81,545  3,50000E-006
      81,786  3,60000E-006
      82,016  3,60000E-006
      82,256  3,90000E-006
      82,497  3,90000E-006
      82,737  3,90000E-006
      82,978  3,70000E-006
      83,218  3,50000E-006
      83,458  3,70000E-006
      83,699  3,60000E-006
      83,939  3,60000E-006
      84,179  3,60000E-006
      84,410  3,80000E-006
      84,650  3,80000E-006
      84,890  3,80000E-006
      85,130  3,60000E-006
      85,370  4,10000E-006
      85,611  3,30000E-006
      85,851  3,50000E-006
      86,092  3,60000E-006
      86,332  3,70000E-006
      86,572  3,70000E-006
      86,812  4,00000E-006
      87,053  4,10000E-006
      87,293  3,60000E-006
      87,533  3,60000E-006
      87,774  3,90000E-006
      88,014  3,80000E-006
      88,254  4,00000E-006
      88,494  3,80000E-006
      88,735  3,50000E-006
      88,975  3,70000E-006
      89,215  3,80000E-006
      89,456  3,80000E-006
      89,696  3,60000E-006
      89,936  3,50000E-006
      90,187  3,50000E-006
      90,417  3,70000E-006
      90,657  3,60000E-006
      90,897  3,40000E-006
      91,138  3,90000E-006
      91,378  3,50000E-006
      91,618  3,60000E-006
      91,859  3,50000E-006
      92,099  3,90000E-006
      92,339  3,80000E-006
      92,579  3,60000E-006
      92,820  3,60000E-006
      93,060  3,50000E-006
      93,300  3,80000E-006
      93,541  3,40000E-006
      93,781  3,60000E-006
      94,021  3,90000E-006
      94,261  3,40000E-006
      94,502  3,70000E-006
      94,742  3,50000E-006
      94,982  3,10000E-006
      95,223  3,70000E-006
      95,463  3,70000E-006
      95,703  3,70000E-006
      95,944  3,30000E-006
      96,184  3,50000E-006
      96,425  3,40000E-006
      96,665  3,10000E-006
      96,905  3,60000E-006
      97,146  3,80000E-006
      97,386  3,70000E-006
      97,626  3,80000E-006
      97,866  3,90000E-006
      98,107  3,60000E-006
      98,347  3,50000E-006
      98,588  3,50000E-006
      98,828  3,80000E-006
      99,069  3,80000E-006
      99,309  3,40000E-006
      99,549  3,50000E-006
      99,790  3,70000E-006
     100,030  3,70000E-006
     100,270  3,60000E-006
     100,511  3,30000E-006
     100,751  3,40000E-006
     100,991  3,60000E-006
     101,232  3,80000E-006
     101,472  3,60000E-006
     101,712  3,50000E-006
     101,953  3,60000E-006
     102,193  3,90000E-006
     102,433  3,50000E-006
     102,673  4,00000E-006
     102,913  3,50000E-006
     103,154  3,50000E-006
     103,394  3,80000E-006
     103,634  3,60000E-006
     103,875  3,70000E-006
     104,115  2,90000E-006
     104,356  3,70000E-006
     104,596  3,60000E-006
     104,837  3,50000E-006
     105,077  3,40000E-006
     105,317  3,40000E-006
     105,557  3,40000E-006
     105,798  3,50000E-006
     106,038  3,60000E-006
     106,278  3,50000E-006
     106,519  3,80000E-006
     106,769  3,50000E-006
     106,999  3,60000E-006
     107,249  3,40000E-006
     107,479  3,60000E-006
     107,729  3,60000E-006
     107,960  3,50000E-006
     108,200  3,70000E-006
     108,450  3,50000E-006
     108,681  3,70000E-006
     108,930  3,50000E-006
     109,161  3,70000E-006
     109,411  3,40000E-006
     109,641  3,40000E-006
     109,881  3,80000E-006
     110,122  3,30000E-006
     110,373  3,80000E-006
     110,603  3,80000E-006
     110,843  3,70000E-006
     111,083  3,60000E-006
     111,334  3,30000E-006
     111,564  3,50000E-006
     111,814  3,50000E-006
     112,045  3,50000E-006
     112,285  3,70000E-006
     112,525  3,40000E-006
     112,775  3,80000E-006
     113,006  3,60000E-006
     113,256  3,40000E-006
     113,486  3,70000E-006
     113,737  3,60000E-006
     113,967  3,60000E-006
     114,218  3,30000E-006
     114,448  3,60000E-006
     114,698  3,60000E-006
     114,929  3,80000E-006
     115,169  3,00000E-006
     115,419  3,60000E-006
     115,650  3,60000E-006
     115,890  3,30000E-006
     116,131  3,30000E-006
     116,381  3,20000E-006
     116,611  3,50000E-006
     116,862  3,30000E-006
     117,093  3,60000E-006
     117,343  3,50000E-006
     117,574  3,40000E-006
     117,824  3,30000E-006
     118,055  3,40000E-006
     118,305  3,30000E-006
     118,545  3,20000E-006
     118,785  3,50000E-006
     119,016  3,70000E-006
     119,266  3,50000E-006
     119,506  3,40000E-006
     119,747  3,60000E-006
     119,987  3,40000E-006
     120,227  3,40000E-006
     120,457  3,50000E-006
     120,698  3,80000E-006
     120,948  3,50000E-006
     121,179  3,60000E-006
     121,429  3,60000E-006
     121,659  3,80000E-006
     121,900  3,40000E-006
     122,150  3,50000E-006
     122,390  3,40000E-006
     122,631  3,20000E-006
     122,861  3,50000E-006
     123,111  3,70000E-006
     123,342  3,40000E-006
     123,592  3,40000E-006
     123,822  3,40000E-006
     124,063  4,00000E-006
     124,303  3,40000E-006
     124,553  3,40000E-006
     124,784  3,70000E-006
     125,034  3,30000E-006
     125,274  3,40000E-006
     125,505  3,50000E-006
     125,755  3,70000E-006
     125,996  3,50000E-006
     126,236  3,50000E-006
     126,466  3,20000E-006
     126,707  3,30000E-006
     126,957  3,40000E-006
     127,197  3,60000E-006
     127,437  3,60000E-006
     127,677  3,40000E-006
     127,908  3,50000E-006
     128,158  3,70000E-006
     128,398  3,30000E-006
     128,638  3,60000E-006
     128,868  3,30000E-006
     129,119  3,30000E-006
     129,349  3,40000E-006
     129,599  3,30000E-006
     129,840  3,30000E-006
     130,070  3,40000E-006
     130,320  3,20000E-006
     130,560  3,50000E-006
     130,791  3,50000E-006
     131,031  3,60000E-006
     131,282  3,60000E-006
     131,522  3,70000E-006
     131,752  3,60000E-006
     132,003  3,30000E-006
     132,243  3,30000E-006
     132,484  3,40000E-006
     132,724  3,50000E-006
     132,964  3,60000E-006
     133,204  3,60000E-006
     133,445  3,10000E-006
     133,675  3,30000E-006
     133,925  3,50000E-006
     134,166  3,10000E-006
     134,406  3,80000E-006
     134,646  3,30000E-006
     134,886  3,50000E-006
     135,127  3,30000E-006
     135,367  3,50000E-006
     135,607  3,60000E-006
     135,848  3,30000E-006
     136,088  3,60000E-006
     136,328  3,30000E-006
     136,568  3,40000E-006
     136,808  3,10000E-006
     137,049  3,40000E-006
     137,289  3,30000E-006
     137,529  3,20000E-006
     137,770  3,00000E-006
     138,010  3,20000E-006
     138,250  3,60000E-006
     138,490  3,50000E-006
     138,730  3,50000E-006
     138,961  3,30000E-006
     139,211  3,50000E-006
     139,452  3,50000E-006
     139,682  3,30000E-006
     139,932  3,50000E-006
     140,173  3,40000E-006
     140,414  3,50000E-006
     140,654  3,40000E-006
     140,894  3,40000E-006
     141,135  3,10000E-006
     141,375  3,40000E-006
     141,615  3,50000E-006
     141,855  3,40000E-006
     142,095  3,50000E-006
     142,335  3,50000E-006
     142,576  3,40000E-006
     142,816  3,60000E-006
     143,056  3,50000E-006
     143,296  3,50000E-006
     143,537  3,20000E-006
     143,778  3,30000E-006
     144,018  3,30000E-006
     144,248  3,20000E-006
     144,499  3,60000E-006
     144,739  3,40000E-006
     144,979  3,50000E-006
     145,219  3,40000E-006
     145,460  3,30000E-006
     145,700  3,20000E-006
     145,941  3,60000E-006
     146,181  3,20000E-006
     146,422  3,30000E-006
     146,662  3,30000E-006
     146,892  3,30000E-006
     147,133  3,40000E-006
     147,383  3,70000E-006
     147,623  3,40000E-006
     147,863  3,60000E-006
     148,104  3,30000E-006
     148,344  3,10000E-006
     148,584  3,80000E-006
     148,825  3,60000E-006
     149,065  3,40000E-006
     149,305  3,30000E-006
     149,545  3,40000E-006
     149,786  3,50000E-006
     150,026  3,70000E-006
     150,266  3,60000E-006
     150,507  3,40000E-006
     150,747  3,10000E-006
     150,987  3,50000E-006
     151,227  3,50000E-006
     151,468  3,50000E-006
     151,708  3,20000E-006
     151,948  3,30000E-006
     152,188  3,40000E-006
     152,428  3,60000E-006
     152,669  3,50000E-006
     152,909  3,70000E-006
     153,149  3,30000E-006
     153,390  3,30000E-006
     153,630  3,50000E-006
     153,870  3,70000E-006
     154,110  3,40000E-006
     154,350  3,30000E-006
     154,591  3,50000E-006
     154,831  3,20000E-006
     155,071  3,40000E-006
     155,312  3,20000E-006
     155,552  3,50000E-006
     155,792  3,40000E-006
     156,033  3,40000E-006
     156,273  3,10000E-006
     156,514  3,40000E-006
     156,754  3,40000E-006
     156,994  3,20000E-006
     157,234  3,60000E-006
     157,474  3,40000E-006
     157,714  3,40000E-006
     157,954  3,10000E-006
     158,195  3,30000E-006
     158,435  3,20000E-006
     158,675  3,40000E-006
     158,915  3,20000E-006
     159,155  3,20000E-006
     159,395  3,50000E-006
     159,636  3,30000E-006
     159,876  3,40000E-006
     160,116  3,30000E-006
     160,356  3,30000E-006
     160,597  3,30000E-006
     160,837  3,60000E-006
     161,077  3,30000E-006
     161,317  3,40000E-006
     161,558  3,30000E-006
     161,798  3,20000E-006
     162,038  3,40000E-006
     162,279  3,30000E-006
     162,519  3,40000E-006
     162,760  3,20000E-006
     163,000  3,20000E-006
     163,240  3,40000E-006
     163,480  3,70000E-006
     163,720  3,50000E-006
     163,960  3,60000E-006
     164,201  3,20000E-006
     164,441  3,60000E-006
     164,682  3,20000E-006
     164,922  3,40000E-006
     165,162  3,40000E-006
     165,402  3,00000E-006
     165,643  3,50000E-006
     165,883  3,20000E-006
     166,123  3,60000E-006
     166,363  3,20000E-006
     166,603  3,30000E-006
     166,844  3,70000E-006
     167,084  3,40000E-006
     167,324  3,40000E-006
     167,564  3,30000E-006
     167,804  3,40000E-006
     168,044  3,50000E-006
     168,285  3,30000E-006
     168,525  3,00000E-006
     168,765  3,40000E-006
     169,005  3,40000E-006
     169,245  3,80000E-006
     169,486  3,10000E-006
     169,726  3,30000E-006
     169,966  3,30000E-006
     170,206  3,50000E-006
     170,446  3,40000E-006
     170,687  3,40000E-006
     170,928  3,10000E-006
     171,168  3,50000E-006
     171,409  3,70000E-006
     171,649  3,00000E-006
     171,889  3,40000E-006
     172,129  3,10000E-006
     172,370  3,10000E-006
     172,610  3,20000E-006
     172,850  3,10000E-006
     173,090  3,20000E-006
     173,330  3,30000E-006
     173,570  3,40000E-006
     173,811  3,30000E-006
     174,051  3,30000E-006
     174,291  3,70000E-006
     174,531  3,40000E-006
     174,771  3,20000E-006
     175,011  3,30000E-006
     175,252  3,20000E-006
     175,492  3,20000E-006
     175,733  3,50000E-006
     175,973  3,00000E-006
     176,214  3,40000E-006
     176,454  3,30000E-006
     176,694  3,30000E-006
     176,935  3,20000E-006
     177,175  3,10000E-006
     177,415  3,30000E-006
     177,656  3,10000E-006
     177,896  3,30000E-006
     178,136  3,20000E-006
     178,376  3,20000E-006
     178,617  3,50000E-006
     178,857  3,30000E-006
     179,097  3,30000E-006
     179,337  2,80000E-006
     179,578  3,50000E-006
     179,818  3,20000E-006
     180,058  3,40000E-006
     180,298  3,00000E-006
     180,538  3,50000E-006
     180,778  3,50000E-006
     181,019  2,90000E-006
     181,259  3,10000E-006
     181,499  3,10000E-006
     181,740  3,30000E-006
     181,980  3,10000E-006
     182,220  3,20000E-006
     182,461  3,50000E-006
     182,701  3,30000E-006
     182,941  3,40000E-006
     183,181  2,80000E-006
     183,421  3,30000E-006
     183,661  3,00000E-006
     183,902  3,10000E-006
     184,142  3,70000E-006
     184,382  3,40000E-006
     184,622  3,40000E-006
     184,863  3,30000E-006
     185,103  3,10000E-006
     185,343  3,20000E-006
     185,583  3,30000E-006
     185,823  3,50000E-006
     186,064  3,00000E-006
     186,304  3,20000E-006
     186,544  3,50000E-006
     186,784  3,30000E-006
     187,024  3,60000E-006
     187,264  3,30000E-006
     187,505  3,40000E-006
     187,745  3,00000E-006
     187,985  3,30000E-006
     188,225  3,30000E-006
     188,466  3,40000E-006
     188,706  3,30000E-006
     188,947  3,30000E-006
     189,187  3,30000E-006
     189,427  3,40000E-006
     189,668  3,60000E-006
     189,908  3,30000E-006
     190,148  3,20000E-006
     190,388  3,30000E-006
     190,628  3,20000E-006
     190,868  3,30000E-006
     191,109  3,00000E-006
     191,349  3,10000E-006
     191,589  3,00000E-006
     191,829  3,30000E-006
     192,069  3,10000E-006
     192,309  3,00000E-006
     192,549  3,40000E-006
     192,790  3,30000E-006
     193,030  3,10000E-006
     193,270  3,50000E-006
     193,511  3,20000E-006
     193,751  3,10000E-006
     193,991  3,40000E-006
     194,231  3,30000E-006
     194,472  3,40000E-006
     194,712  3,30000E-006
     194,952  3,30000E-006
     195,192  3,10000E-006
     195,432  3,30000E-006
     195,672  3,20000E-006
     195,912  2,80000E-006
     196,152  3,40000E-006
     196,393  3,10000E-006
     196,633  3,30000E-006
     196,873  3,20000E-006
     197,113  3,20000E-006
     197,353  3,50000E-006
     197,594  3,20000E-006
     197,834  3,00000E-006
     198,074  2,80000E-006
     198,314  3,00000E-006
     198,555  3,50000E-006
     198,795  3,10000E-006
     199,036  3,00000E-006
     199,276  3,50000E-006
     199,517  3,10000E-006
     199,757  3,60000E-006
     199,998  3,10000E-006
     200,238  3,20000E-006
     200,478  3,40000E-006
     200,718  3,20000E-006
     200,958  3,10000E-006
     201,198  3,40000E-006
     201,438  3,10000E-006
     201,679  3,40000E-006
     201,919  3,40000E-006
     202,159  3,30000E-006
     202,400  3,40000E-006
     202,640  3,00000E-006
     202,880  3,40000E-006
     203,120  3,30000E-006
     203,361  3,00000E-006
     203,601  3,30000E-006
     203,841  3,40000E-006
     204,081  3,60000E-006
     204,321  3,10000E-006
     204,562  3,00000E-006
     204,802  3,60000E-006
     205,042  3,20000E-006
     205,282  3,10000E-006
     205,522  3,30000E-006
     205,763  3,40000E-006
     206,003  3,20000E-006
     206,243  3,20000E-006
     206,483  3,50000E-006
     206,724  3,30000E-006
     206,964  3,10000E-006
     207,204  3,00000E-006
     207,444  3,00000E-006
     207,685  3,30000E-006
     207,925  2,90000E-006
     208,165  3,40000E-006
     208,405  3,10000E-006
     208,646  2,80000E-006
     208,886  3,50000E-006
     209,127  3,20000E-006
     209,367  3,30000E-006
     209,607  3,30000E-006
     209,847  3,10000E-006
     210,088  3,10000E-006
     210,328  3,10000E-006
     210,569  3,20000E-006
     210,809  3,00000E-006
     211,049  3,00000E-006
     211,289  3,00000E-006
     211,530  4,10000E-006
     211,770  3,30000E-006
     212,010  3,30000E-006
     212,251  3,60000E-006
     212,491  3,80000E-006
     212,731  2,40000E-006
     212,971  2,60000E-006
     213,211  3,60000E-006
     213,451  3,40000E-006
     213,691  3,40000E-006
     213,932  3,80000E-006
     214,172  3,80000E-006
     214,412  3,90000E-006
     214,652  3,70000E-006
     214,892  3,50000E-006
     215,133  3,50000E-006
     215,373  3,50000E-006
     215,614  2,90000E-006
     215,854  3,50000E-006
     216,105  2,40000E-006
     216,345  2,00000E-006
     216,585  2,40000E-006
     216,825  2,70000E-006
     217,066  5,00000E-006
     217,306  2,30000E-006
     217,547  2,30000E-006
     217,787  1,90000E-006
     218,027  4,20000E-006
     218,267  2,20000E-006
     218,507 -9,00000E-007
     218,748 -1,40000E-006
     218,988 -3,30000E-006
     219,228 -5,60000E-006
     219,468 -5,70000E-006
     219,708 -8,40000E-006
     219,949 -9,40000E-006
     220,189 -1,17000E-005
     220,430 -1,44000E-005
     220,670 -1,64000E-005
     220,910 -1,69000E-005
     221,150 -2,00000E-005
     221,390 -2,26000E-005
     221,631 -2,43000E-005
     221,871 -2,61000E-005
     222,111 -2,80000E-005
     222,351 -2,98000E-005
     222,591 -3,18000E-005
     222,831 -3,39000E-005
     223,071 -3,52000E-005
     223,312 -3,72000E-005
     223,552 -3,94000E-005
     223,792 -4,16000E-005
     224,032 -4,28000E-005
     224,273 -4,57000E-005
     224,513 -4,73000E-005
     224,753 -4,87000E-005
     224,993 -5,03000E-005
     225,234 -5,16000E-005
     225,474 -5,35000E-005
     225,714 -5,48000E-005
     225,955 -5,67000E-005
     226,195 -5,77000E-005
     226,436 -5,99000E-005
     226,676 -6,07000E-005
     226,916 -6,30000E-005
     227,157 -6,45000E-005
     227,397 -6,65000E-005
     227,637 -6,76000E-005
     227,878 -6,89000E-005
     228,118 -7,05000E-005
     228,358 -7,23000E-005
     228,598 -7,39000E-005
     228,838 -7,40000E-005
     229,079 -7,90000E-005
     229,319 -8,14000E-005
     229,559 -8,41000E-005
     229,799 -8,60000E-005
     230,039 -8,89000E-005
     230,280 -8,88000E-005
     230,520 -8,85000E-005
     230,760 -8,89000E-005
     231,001 -8,82000E-005
     231,241 -8,73000E-005
     231,481 -8,63000E-005
     231,721 -8,51000E-005
     231,962 -8,47000E-005
     232,202 -8,37000E-005
     232,442 -8,21000E-005
     232,682 -8,12000E-005
     232,922 -7,99000E-005
     233,162 -7,85000E-005
     233,403 -7,66000E-005
     233,643 -7,54000E-005
     233,883 -7,43000E-005
     234,123 -7,42000E-005
     234,363 -7,31000E-005
     234,604 -7,15000E-005
     234,844 -6,91000E-005
     235,084 -6,80000E-005
     235,324 -6,76000E-005
     235,565 -6,75000E-005
     235,805 -6,46000E-005
     236,045 -6,42000E-005
     236,286 -6,35000E-005
     236,526 -6,14000E-005
     236,766 -6,23000E-005
     237,010 -5,91000E-005
     237,251 -5,80000E-005
     237,491 -5,60000E-005
     237,731 -5,68000E-005
     237,971 -5,22000E-005
     238,211 -5,23000E-005
     238,451 -4,93000E-005
     238,691 -4,89000E-005
     238,931 -4,44000E-005
     239,172 -4,14000E-005
     239,412 -3,84000E-005
     239,652 -3,67000E-005
     239,892 -3,49000E-005
     240,133 -2,99000E-005
     240,373 -2,79000E-005
     240,613 -2,53000E-005
     240,853 -2,22000E-005
     241,093 -1,86000E-005
     241,333 -1,66000E-005
     241,574 -1,34000E-005
     241,814 -9,20000E-006
     242,054 -5,30000E-006
     242,294 -1,40000E-006
     242,535  1,90000E-006
     242,775  5,80000E-006
     243,015  9,70000E-006
     243,255  1,37000E-005
     243,495  1,86000E-005
     243,736  2,31000E-005
     243,976  2,57000E-005
     244,216  2,87000E-005
     244,457  3,15000E-005
     244,697  3,50000E-005
     244,937  3,69000E-005
     245,178  3,83000E-005
     245,418  4,11000E-005
     245,658  4,35000E-005
     245,898  4,62000E-005
     246,138  4,80000E-005
     246,378  5,13000E-005
     246,619  5,40000E-005
     246,859  5,69000E-005
     247,099  5,87000E-005
     247,340  6,25000E-005
     247,580  6,38000E-005
     247,820  6,76000E-005
     248,060  6,95000E-005
     248,301  7,19000E-005
     248,541  7,53000E-005
     248,782  7,86000E-005
     249,022  8,05000E-005
     249,262  8,45000E-005
     249,502  8,64000E-005
     249,743  8,92000E-005
     249,983  9,20000E-005
     250,224  9,54000E-005
     250,464  9,96000E-005
     250,704  1,00300E-004
     250,945  1,02500E-004
     251,185  1,05500E-004
     251,425  1,06800E-004
     251,665  1,09700E-004
     251,906  1,12600E-004
     252,146  1,15100E-004
     252,386  1,18400E-004
     252,627  1,20800E-004
     252,867  1,23300E-004
     253,108  1,27500E-004
     253,348  1,29800E-004
     253,588  1,33300E-004
     253,828  1,35700E-004
     254,068  1,36300E-004
